gcLogFile; g1gc_750M.log; -
totalHeapAllocMax; 496; M
totalHeapUsedMax; 477; M
totalHeapUsedMaxpc; 96.2; %
totalTenuredAllocMax; 0; B
totalTenuredUsedMax; 0; B
totalTenuredUsedMaxpc; 0.0; %
totalYoungAllocMax; 0; B
totalYoungUsedMax; 0; B
totalYoungUsedMaxpc; 0.0; %
totalPermAllocMax; 0; B
totalPermUsedMax; 0; B
totalPermUsedMaxpc; 0.0; %
avgfootprintAfterFullGC; 127.667; M
avgfootprintAfterFullGCσ; 85.448; M
avgfootprintAfterFullGCisSig; false; bool
freedMemoryByFullGC; 560; M
freedMemoryByFullGCpc; 6.9; %
avgFreedMemoryByFullGC; 186.667; M/coll
avgFreedMemoryByFullGCσ; 124.649; M/coll
avgFreedMemoryByFullGCisSig; false; bool
slopeAfterFullGC; 26.184; M/s
avgRelativePostFullGCInc; 74; M/coll
avgfootprintAfterGC; 99.5; M
avgfootprintAfterGCσ; 68.59; M
avgfootprintAfterGCisSig; false; bool
slopeAfterGC; 32.537; M/s
avgRelativePostGCInc; 6,128.712; K/coll
freedMemoryByGC; 7,595; M
freedMemoryByGCpc; 93.1; %
avgFreedMemoryByGC; 126.583; M/coll
avgFreedMemoryByGCσ; 94.436; M/coll
avgFreedMemoryByGCisSig; false; bool
avgPromotion; 134.907; M
promotionTotal; 7,362.513; M
pauseCount; 63; -
avgPauseIsSig; false; bool
avgPause; 0.01159; s
avgPauseσ; 0.01512; s
minPause; 0.00021; s
maxPause; 0.09674; s
gcPauseCount; 60; -
avgGCPauseIsSig; false; bool
avgGCPause; 0.00887; s
avgGCPauseσ; 0.00597; s
fullGcPauseCount; 3; -
avgFullGCPauseIsSig; false; bool
avgFullGCPause; 0.06603; s
avgFullGCPauseσ; 0.03695; s
minFullGCPause; 0.02502; s
maxFullGCPause; 0.09674; s
accumPause; 0.73; s
fullGCPause; 0.2; s
fullGCPausePc; 27.1; %
gcPause; 0.53; s
gcPausePc; 72.9; %
footprint; 496; M
freedMemory; 8,155; M
throughput; 96.09; %
totalTime; 18; s
freedMemoryPerMin; 26,228.2; M/min
gcPerformance; 14,274.813; M/s
fullGCPerformance; 2,826.841; M/s
