gcLogFile; g1gc_500M.log; -
totalHeapAllocMax; 403; M
totalHeapUsedMax; 379; M
totalHeapUsedMaxpc; 94.0; %
totalTenuredAllocMax; 0; B
totalTenuredUsedMax; 0; B
totalTenuredUsedMaxpc; 0.0; %
totalYoungAllocMax; 0; B
totalYoungUsedMax; 0; B
totalYoungUsedMaxpc; 0.0; %
totalPermAllocMax; 0; B
totalPermUsedMax; 0; B
totalPermUsedMaxpc; 0.0; %
avgfootprintAfterFullGC; 79.667; M
avgfootprintAfterFullGCσ; 43.879; M
avgfootprintAfterFullGCisSig; false; bool
freedMemoryByFullGC; 348; M
freedMemoryByFullGCpc; 4.0; %
avgFreedMemoryByFullGC; 116; M/coll
avgFreedMemoryByFullGCσ; 68.942; M/coll
avgFreedMemoryByFullGCisSig; false; bool
slopeAfterFullGC; 11.857; M/s
avgRelativePostFullGCInc; 38; M/coll
avgfootprintAfterGC; 117.608; M
avgfootprintAfterGCσ; 69.066; M
avgfootprintAfterGCisSig; false; bool
slopeAfterGC; 34.258; M/s
avgRelativePostGCInc; 3,980.712; K/coll
freedMemoryByGC; 8,267; M
freedMemoryByGCpc; 96.0; %
avgFreedMemoryByGC; 68.892; M/coll
avgFreedMemoryByGCσ; 73.413; M/coll
avgFreedMemoryByGCisSig; false; bool
avgPromotion; 104.586; M
promotionTotal; 8,087.598; M
pauseCount; 123; -
avgPauseIsSig; false; bool
avgPause; 0.00746; s
avgPauseσ; 0.00865; s
minPause; 0.00016; s
maxPause; 0.06535; s
gcPauseCount; 120; -
avgGCPauseIsSig; false; bool
avgGCPause; 0.00643; s
avgGCPauseσ; 0.00497; s
fullGcPauseCount; 3; -
avgFullGCPauseIsSig; false; bool
avgFullGCPause; 0.04863; s
avgFullGCPauseσ; 0.02203; s
minFullGCPause; 0.02366; s
maxFullGCPause; 0.06535; s
accumPause; 0.92; s
fullGCPause; 0.15; s
fullGCPausePc; 15.9; %
gcPause; 0.77; s
gcPausePc; 84.1; %
footprint; 403; M
freedMemory; 8,615; M
throughput; 95.58; %
totalTime; 20; s
freedMemoryPerMin; 24,903.33; M/min
gcPerformance; 10,716.253; M/s
fullGCPerformance; 2,385.588; M/s
