gcLogFile; g1gc_1500M.log; -
totalHeapAllocMax; 797; M
totalHeapUsedMax; 655; M
totalHeapUsedMaxpc; 82.2; %
totalTenuredAllocMax; 0; B
totalTenuredUsedMax; 0; B
totalTenuredUsedMaxpc; 0.0; %
totalYoungAllocMax; 0; B
totalYoungUsedMax; 0; B
totalYoungUsedMaxpc; 0.0; %
totalPermAllocMax; 0; B
totalPermUsedMax; 0; B
totalPermUsedMaxpc; 0.0; %
avgfootprintAfterFullGC; 128; M
avgfootprintAfterFullGCσ; 84.87; M
avgfootprintAfterFullGCisSig; false; bool
freedMemoryByFullGC; 723; M
freedMemoryByFullGCpc; 8.7; %
avgFreedMemoryByFullGC; 241; M/coll
avgFreedMemoryByFullGCσ; 135.632; M/coll
avgFreedMemoryByFullGCisSig; false; bool
slopeAfterFullGC; 21.929; M/s
avgRelativePostFullGCInc; 73.5; M/coll
avgfootprintAfterGC; 89.213; M
avgfootprintAfterGCσ; 69.015; M
avgfootprintAfterGCisSig; false; bool
slopeAfterGC; 26.047; M/s
avgRelativePostGCInc; 7,435.727; K/coll
freedMemoryByGC; 7,615; M
freedMemoryByGCpc; 91.3; %
avgFreedMemoryByGC; 162.021; M/coll
avgFreedMemoryByGCσ; 146.383; M/coll
avgFreedMemoryByGCisSig; false; bool
avgPromotion; 179.606; M
promotionTotal; 7,695.734; M
pauseCount; 50; -
avgPauseIsSig; false; bool
avgPause; 0.01517; s
avgPauseσ; 0.01884; s
minPause; 0.00015; s
maxPause; 0.09073; s
gcPauseCount; 47; -
avgGCPauseIsSig; false; bool
avgGCPause; 0.01174; s
avgGCPauseσ; 0.01162; s
fullGcPauseCount; 3; -
avgFullGCPauseIsSig; false; bool
avgFullGCPause; 0.06904; s
avgFullGCPauseσ; 0.0309; s
minFullGCPause; 0.03366; s
maxFullGCPause; 0.09073; s
accumPause; 0.76; s
fullGCPause; 0.21; s
fullGCPausePc; 27.3; %
gcPause; 0.55; s
gcPausePc; 72.7; %
footprint; 797; M
freedMemory; 8,338; M
throughput; 96.3; %
totalTime; 20; s
freedMemoryPerMin; 24,405.143; M/min
gcPerformance; 13,805.419; M/s
fullGCPerformance; 3,490.747; M/s
