gcLogFile; g1gc_1500M.log; -
totalHeapAllocMax; 861; M
totalHeapUsedMax; 847; M
totalHeapUsedMaxpc; 98.4; %
totalTenuredAllocMax; 0; B
totalTenuredUsedMax; 0; B
totalTenuredUsedMaxpc; 0.0; %
totalYoungAllocMax; 0; B
totalYoungUsedMax; 0; B
totalYoungUsedMaxpc; 0.0; %
totalPermAllocMax; 0; B
totalPermUsedMax; 0; B
totalPermUsedMaxpc; 0.0; %
avgfootprintAfterFullGC; 86.667; M
avgfootprintAfterFullGCσ; 8,587.773; K
avgfootprintAfterFullGCisSig; true; bool
freedMemoryByFullGC; 693; M
freedMemoryByFullGCpc; 0.9; %
avgFreedMemoryByFullGC; 231; M/coll
avgFreedMemoryByFullGCσ; 101.504; M/coll
avgFreedMemoryByFullGCisSig; false; bool
slopeAfterFullGC; 333.416; K/s
avgRelativePostFullGCInc; 7,680; K/coll
avgfootprintAfterGC; 139.966; M
avgfootprintAfterGCσ; 86.144; M
avgfootprintAfterGCisSig; false; bool
slopeAfterGC; 2,906.818; K/s
avgRelativePostGCInc; 811.786; K/coll
freedMemoryByGC; 80,286; M
freedMemoryByGCpc; 99.1; %
avgFreedMemoryByGC; 152.345; M/coll
avgFreedMemoryByGCσ; 195.523; M/coll
avgFreedMemoryByGCisSig; false; bool
avgPromotion; 233.983; M
promotionTotal; 78,458.067; M
pauseCount; 530; -
avgPauseIsSig; false; bool
avgPause; 0.00625; s
avgPauseσ; 0.01101; s
minPause; 0.00021; s
maxPause; 0.15285; s
gcPauseCount; 527; -
avgGCPauseIsSig; false; bool
avgGCPause; 0.00549; s
avgGCPauseσ; 0.00434; s
fullGcPauseCount; 3; -
avgFullGCPauseIsSig; true; bool
avgFullGCPause; 0.14002; s
avgFullGCPauseσ; 0.01129; s
minFullGCPause; 0.1316; s
maxFullGCPause; 0.15285; s
accumPause; 3.31; s
fullGCPause; 0.42; s
fullGCPausePc; 12.7; %
gcPause; 2.89; s
gcPausePc; 87.3; %
footprint; 861; M
freedMemory; 80,979; M
throughput; 96.2; %
totalTime; 87; s
freedMemoryPerMin; 55,757.944; M/min
gcPerformance; 27,767.095; M/s
fullGCPerformance; 1,649.776; M/s
