gcLogFile; g1gc_1000M.log; -
totalHeapAllocMax; 804; M
totalHeapUsedMax; 796; M
totalHeapUsedMaxpc; 99.0; %
totalTenuredAllocMax; 0; B
totalTenuredUsedMax; 0; B
totalTenuredUsedMaxpc; 0.0; %
totalYoungAllocMax; 0; B
totalYoungUsedMax; 0; B
totalYoungUsedMaxpc; 0.0; %
totalPermAllocMax; 0; B
totalPermUsedMax; 0; B
totalPermUsedMaxpc; 0.0; %
avgfootprintAfterFullGC; 86.667; M
avgfootprintAfterFullGCσ; 8,587.773; K
avgfootprintAfterFullGCisSig; true; bool
freedMemoryByFullGC; 549; M
freedMemoryByFullGCpc; 0.7; %
avgFreedMemoryByFullGC; 183; M/coll
avgFreedMemoryByFullGCσ; 118.882; M/coll
avgFreedMemoryByFullGCisSig; false; bool
slopeAfterFullGC; 334.272; K/s
avgRelativePostFullGCInc; 7,680; K/coll
avgfootprintAfterGC; 149.944; M
avgfootprintAfterGCσ; 101.411; M
avgfootprintAfterGCisSig; false; bool
slopeAfterGC; 2,422.015; K/s
avgRelativePostGCInc; 731.951; K/coll
freedMemoryByGC; 80,414; M
freedMemoryByGCpc; 99.3; %
avgFreedMemoryByGC; 154.05; M/coll
avgFreedMemoryByGCσ; 206.051; M/coll
avgFreedMemoryByGCisSig; false; bool
avgPromotion; 251.813; M
promotionTotal; 78,287.923; M
pauseCount; 525; -
avgPauseIsSig; false; bool
avgPause; 0.00631; s
avgPauseσ; 0.0113; s
minPause; 0.00015; s
maxPause; 0.14994; s
gcPauseCount; 522; -
avgGCPauseIsSig; false; bool
avgGCPause; 0.00552; s
avgGCPauseσ; 0.00443; s
fullGcPauseCount; 3; -
avgFullGCPauseIsSig; true; bool
avgFullGCPause; 0.14317; s
avgFullGCPauseσ; 0.00744; s
minFullGCPause; 0.13521; s
maxFullGCPause; 0.14994; s
accumPause; 3.31; s
fullGCPause; 0.43; s
fullGCPausePc; 13.0; %
gcPause; 2.88; s
gcPausePc; 87.0; %
footprint; 804; M
freedMemory; 80,963; M
throughput; 96.21; %
totalTime; 87; s
freedMemoryPerMin; 55,557.207; M/min
gcPerformance; 27,892.193; M/s
fullGCPerformance; 1,278.201; M/s
