gcLogFile; g1gc_750M.log; -
totalHeapAllocMax; 750; M
totalHeapUsedMax; 746; M
totalHeapUsedMaxpc; 99.5; %
totalTenuredAllocMax; 0; B
totalTenuredUsedMax; 0; B
totalTenuredUsedMaxpc; 0.0; %
totalYoungAllocMax; 0; B
totalYoungUsedMax; 0; B
totalYoungUsedMaxpc; 0.0; %
totalPermAllocMax; 0; B
totalPermUsedMax; 0; B
totalPermUsedMaxpc; 0.0; %
avgfootprintAfterFullGC; 87; M
avgfootprintAfterFullGCσ; 8,868.1; K
avgfootprintAfterFullGCisSig; true; bool
freedMemoryByFullGC; 440; M
freedMemoryByFullGCpc; 0.6; %
avgFreedMemoryByFullGC; 146.667; M/coll
avgFreedMemoryByFullGCσ; 124.34; M/coll
avgFreedMemoryByFullGCisSig; false; bool
slopeAfterFullGC; 332.673; K/s
avgRelativePostFullGCInc; 7,680; K/coll
avgfootprintAfterGC; 148.621; M
avgfootprintAfterGCσ; 95.676; M
avgfootprintAfterGCisSig; false; bool
slopeAfterGC; 2,276.538; K/s
avgRelativePostGCInc; 664.414; K/coll
freedMemoryByGC; 78,415; M
freedMemoryByGCpc; 99.4; %
avgFreedMemoryByGC; 146.297; M/coll
avgFreedMemoryByGCσ; 191.454; M/coll
avgFreedMemoryByGCisSig; false; bool
avgPromotion; 226.773; M
promotionTotal; 77,760.972; M
pauseCount; 539; -
avgPauseIsSig; false; bool
avgPause; 0.00636; s
avgPauseσ; 0.0109; s
minPause; 0.00013; s
maxPause; 0.14319; s
gcPauseCount; 536; -
avgGCPauseIsSig; false; bool
avgGCPause; 0.00564; s
avgGCPauseσ; 0.00497; s
fullGcPauseCount; 3; -
avgFullGCPauseIsSig; true; bool
avgFullGCPause; 0.13593; s
avgFullGCPauseσ; 0.0063; s
minFullGCPause; 0.1319; s
maxFullGCPause; 0.14319; s
accumPause; 3.43; s
fullGCPause; 0.41; s
fullGCPausePc; 11.9; %
gcPause; 3.02; s
gcPausePc; 88.1; %
footprint; 750; M
freedMemory; 78,855; M
throughput; 96.11; %
totalTime; 88; s
freedMemoryPerMin; 53,711.907; M/min
gcPerformance; 25,958.768; M/s
fullGCPerformance; 1,079.011; M/s
