gcLogFile; g1gc_1250M.log; -
totalHeapAllocMax; 1,047; M
totalHeapUsedMax; 987; M
totalHeapUsedMaxpc; 94.3; %
totalTenuredAllocMax; 0; B
totalTenuredUsedMax; 0; B
totalTenuredUsedMaxpc; 0.0; %
totalYoungAllocMax; 0; B
totalYoungUsedMax; 0; B
totalYoungUsedMaxpc; 0.0; %
totalPermAllocMax; 0; B
totalPermUsedMax; 0; B
totalPermUsedMaxpc; 0.0; %
avgfootprintAfterFullGC; 110.333; M
avgfootprintAfterFullGCσ; 68.705; M
avgfootprintAfterFullGCisSig; false; bool
freedMemoryByFullGC; 1,840; M
freedMemoryByFullGCpc; 7.4; %
avgFreedMemoryByFullGC; 613.333; M/coll
avgFreedMemoryByFullGCσ; 138.233; M/coll
avgFreedMemoryByFullGCisSig; true; bool
slopeAfterFullGC; 4,284.857; K/s
avgRelativePostFullGCInc; 59.5; M/coll
avgfootprintAfterGC; 226.023; M
avgfootprintAfterGCσ; 190.354; M
avgfootprintAfterGCisSig; false; bool
slopeAfterGC; 29.488; M/s
avgRelativePostGCInc; 5,714.578; K/coll
freedMemoryByGC; 23,188; M
freedMemoryByGCpc; 92.6; %
avgFreedMemoryByGC; 89.876; M/coll
avgFreedMemoryByGCσ; 109.998; M/coll
avgFreedMemoryByGCisSig; false; bool
avgPromotion; 131.493; M
promotionTotal; 20,619.406; M
pauseCount; 261; -
avgPauseIsSig; false; bool
avgPause; 0.03238; s
avgPauseσ; 0.0694; s
minPause; 0.00016; s
maxPause; 0.41583; s
gcPauseCount; 258; -
avgGCPauseIsSig; false; bool
avgGCPause; 0.03202; s
avgGCPauseσ; 0.06966; s
fullGcPauseCount; 3; -
avgFullGCPauseIsSig; false; bool
avgFullGCPause; 0.06369; s
avgFullGCPauseσ; 0.03067; s
minFullGCPause; 0.02832; s
maxFullGCPause; 0.08292; s
accumPause; 8.45; s
fullGCPause; 0.19; s
fullGCPausePc; 2.3; %
gcPause; 8.26; s
gcPausePc; 97.7; %
footprint; 1,047; M
freedMemory; 25,028; M
throughput; 85.2; %
totalTime; 57; s
freedMemoryPerMin; 26,300.607; M/min
gcPerformance; 2,806.94; M/s
fullGCPerformance; 9,630.079; M/s
