gcLogFile; g1gc_1750M.log; -
totalHeapAllocMax; 1,240; M
totalHeapUsedMax; 953; M
totalHeapUsedMaxpc; 76.9; %
totalTenuredAllocMax; 0; B
totalTenuredUsedMax; 0; B
totalTenuredUsedMaxpc; 0.0; %
totalYoungAllocMax; 0; B
totalYoungUsedMax; 0; B
totalYoungUsedMaxpc; 0.0; %
totalPermAllocMax; 0; B
totalPermUsedMax; 0; B
totalPermUsedMaxpc; 0.0; %
avgfootprintAfterFullGC; 110.333; M
avgfootprintAfterFullGCσ; 68.705; M
avgfootprintAfterFullGCisSig; false; bool
freedMemoryByFullGC; 1,567; M
freedMemoryByFullGCpc; 6.3; %
avgFreedMemoryByFullGC; 522.333; M/coll
avgFreedMemoryByFullGCσ; 162.433; M/coll
avgFreedMemoryByFullGCisSig; false; bool
slopeAfterFullGC; 4,212.398; K/s
avgRelativePostFullGCInc; 59.5; M/coll
avgfootprintAfterGC; 214.461; M
avgfootprintAfterGCσ; 199.651; M
avgfootprintAfterGCisSig; false; bool
slopeAfterGC; 31.47; M/s
avgRelativePostGCInc; 6,402.688; K/coll
freedMemoryByGC; 23,400; M
freedMemoryByGCpc; 93.7; %
avgFreedMemoryByGC; 97.095; M/coll
avgFreedMemoryByGCσ; 132.824; M/coll
avgFreedMemoryByGCisSig; false; bool
avgPromotion; 142.874; M
promotionTotal; 21,414.031; M
pauseCount; 244; -
avgPauseIsSig; false; bool
avgPause; 0.03505; s
avgPauseσ; 0.07219; s
minPause; 0.00014; s
maxPause; 0.48232; s
gcPauseCount; 241; -
avgGCPauseIsSig; false; bool
avgGCPause; 0.03469; s
avgGCPauseσ; 0.0725; s
fullGcPauseCount; 3; -
avgFullGCPauseIsSig; false; bool
avgFullGCPause; 0.06464; s
avgFullGCPauseσ; 0.03293; s
minFullGCPause; 0.02681; s
maxFullGCPause; 0.08689; s
accumPause; 8.55; s
fullGCPause; 0.19; s
fullGCPausePc; 2.3; %
gcPause; 8.36; s
gcPausePc; 97.7; %
footprint; 1,240; M
freedMemory; 24,967; M
throughput; 85.04; %
totalTime; 57; s
freedMemoryPerMin; 26,209.439; M/min
gcPerformance; 2,799.314; M/s
fullGCPerformance; 8,081.069; M/s
